doc_id,page_num,page_type,section_label,block_id,block_text,requirement_type_candidate,requirement_strength,requirement_confidence,deep_prediction,deep_confidence,deep_prediction_label,prediction_status,final_prediction,nfr_subtype_pred,nfr_subtype_confidence,nfr_subtype_model_name,ambiguity_pred_id,ambiguity_prediction,ambiguity_confidence,clear_probability,ambiguous_probability,ambiguity_model_name,ambiguity_status,final_ambiguity_label,true_page_type,vision_page_type,vision_confidence,vision_quality_flag,vision_prob_appendix_page,vision_prob_content_page,vision_prob_cover_page,vision_prob_low_text_page,vision_prob_toc_page,avg_vision_confidence,document_vision_quality_flag,low_confidence_pages,vision_accuracy_proxy,quality_word_count,has_mandatory_modal,has_soft_modal,has_numeric_constraint,has_threshold_language,has_vague_terms,has_actor_or_system,is_fr,is_nfr,is_prediction_uncertain,is_deep_low_confidence,is_ambiguous,is_ambiguity_uncertain,ambiguous_probability_signal,ambiguity_confidence_signal,is_nfr_subtype_low_confidence,missing_section_context,low_requirement_confidence,vision_page_mismatch,low_vision_confidence,medium_vision_confidence,high_vision_confidence,vision_says_non_content_page,true_page_is_content_or_appendix,weak_document_visual_structure,moderate_document_visual_structure,strong_document_visual_structure,avg_vision_confidence_signal,vision_confidence_signal,silver_quality_score,silver_quality_label,quality_label_id,deep_quality_pred_id,deep_quality_label,deep_quality_confidence,low_quality_probability,medium_quality_probability,high_quality_probability,quality_model_name,clarity_score,testability_score,measurability_score,classification_reliability_score,ambiguity_safety_score,visual_context_score,completeness_score,deep_quality_numeric_score,requirement_quality_score,requirement_quality_level,quality_issues,quality_recommendations,num_quality_issues,section_label_clean,requirement_text_norm,original_requirement,improved_requirement,rewrite_strategy,what_was_fixed,remaining_assumptions,rewrite_validation_score,rewrite_validation_label,rewrite_improvement_flag,quality_score_improvement_proxy,has_llm_rewrite,final_action_priority,priority_rank
0000 cctns,14,content_page,non_functional_requirements,34,"should be able to see, modify and delete that profile on demand.",NFR,medium,0.9,0,0.96769834,FR,HIGH_CONFIDENCE,FR,not_applicable,0.0,roberta-base,1,AMBIGUOUS,0.8492387,0.15076129,0.8492387,roberta-base,HIGH_CONFIDENCE,AMBIGUOUS,content_page,content_page,0.8877331018447876,high_confidence_visual_prediction,0.10241046,0.8877331,1.1449912e-06,3.423632e-05,0.009821006,0.7431,moderate_visual_structure,4,0.737,12,False,True,False,False,False,False,True,False,False,False,True,False,0.8492387,0.8492387,False,False,False,False,False,False,True,False,True,False,True,False,0.7431,0.8877331018447876,52.81,MEDIUM_QUALITY,1,0,LOW_QUALITY,0.927221,0.927221,0.06973643,0.0030426201,roberta-base,65.0,60.0,100.0,98.55,20.55,84.78,88.0,27.64,69.99,REVIEW_NEEDED,"['ambiguous_requirement', 'deep_model_low_quality_risk', 'missing_actor_or_system_context']","['Rewrite the requirement to remove ambiguity and make the expected behavior explicit.', 'Specify the responsible actor or system component.']",3,non_functional_requirements,"should be able to see, modify and delete that profile on demand.",,,,,,,,,,False,MANUAL_REVIEW,3
0000 cctns,14,content_page,non_functional_requirements,36,The user interfaces of the system should follow the guidelines specified under,NFR,medium,0.9,1,0.9511578,NFR,HIGH_CONFIDENCE,NFR,usability,0.9264074,roberta-base,0,CLEAR,0.93951297,0.93951297,0.06048703,roberta-base,HIGH_CONFIDENCE,CLEAR,content_page,content_page,0.8877331018447876,high_confidence_visual_prediction,0.10241046,0.8877331,1.1449912e-06,3.423632e-05,0.009821006,0.7431,moderate_visual_structure,4,0.737,12,False,True,False,True,False,True,False,True,False,False,False,False,0.06048703,0.93951297,False,False,False,False,False,False,True,False,True,False,True,False,0.7431,0.8877331018447876,96.27,HIGH_QUALITY,2,2,HIGH_QUALITY,0.99393517,0.0016575762,0.0044072596,0.99393517,roberta-base,100.0,100.0,65.0,97.8,95.77,84.78,100.0,89.76,91.47,EXCELLENT,['nfr_missing_numeric_target'],"['Add a measurable numeric target such as response time, availability percentage, throughput, capacity, or error rate.']",1,non_functional_requirements,the user interfaces of the system should follow the guidelines specified under,,,,,,,,,,False,ACCEPTABLE,7
0000 cctns,14,content_page,non_functional_requirements,40,The System must be available to users:,NFR,strong,1.0,1,0.8754355,NFR,HIGH_CONFIDENCE,NFR,availability,0.66243356,roberta-base,0,CLEAR,0.98940444,0.98940444,0.010595542,roberta-base,HIGH_CONFIDENCE,CLEAR,content_page,content_page,0.8877331018447876,high_confidence_visual_prediction,0.10241046,0.8877331,1.1449912e-06,3.423632e-05,0.009821006,0.7431,moderate_visual_structure,4,0.737,7,True,False,False,False,False,True,False,True,False,False,False,False,0.010595542,0.98940444,False,False,False,False,False,False,True,False,True,False,True,False,0.7431,0.8877331018447876,82.87,HIGH_QUALITY,2,2,HIGH_QUALITY,0.9631696,0.005656482,0.031173915,0.9631696,roberta-base,100.0,100.0,40.0,94.39,99.26,84.78,100.0,88.7,87.42,EXCELLENT,"['nfr_missing_numeric_target', 'nfr_missing_threshold']","['Add a measurable numeric target such as response time, availability percentage, throughput, capacity, or error rate.', 'Add a threshold expression such as within, at least, at most, maximum, or minimum.']",2,non_functional_requirements,the system must be available to users:,,,,,,,,,,False,ACCEPTABLE,7
0000 cctns,14,content_page,non_functional_requirements,44,The planned downtime for the System must not exceed <xx> hours per <rolling,NFR,strong,1.0,1,0.89730614,NFR,HIGH_CONFIDENCE,NFR,performance,0.52398044,roberta-base,0,CLEAR,0.9885167,0.9885167,0.011483283,roberta-base,HIGH_CONFIDENCE,CLEAR,content_page,content_page,0.8877331018447876,high_confidence_visual_prediction,0.10241046,0.8877331,1.1449912e-06,3.423632e-05,0.009821006,0.7431,moderate_visual_structure,4,0.737,13,True,False,False,True,False,True,False,True,False,False,False,False,0.011483283,0.9885167,False,False,False,False,False,False,True,False,True,False,True,False,0.7431,0.8877331018447876,96.86,HIGH_QUALITY,2,1,MEDIUM_QUALITY,0.92598397,0.039833166,0.92598397,0.0341829,roberta-base,100.0,100.0,65.0,95.38,99.2,84.78,100.0,59.63,90.1,EXCELLENT,['nfr_missing_numeric_target'],"['Add a measurable numeric target such as response time, availability percentage, throughput, capacity, or error rate.']",1,non_functional_requirements,the planned downtime for the system must not exceed <xx> hours per <rolling,,,,,,,,,,False,ACCEPTABLE,7
0000 cctns,15,content_page,non_functional_requirements,7,Unplanned downtime for the System must not exceed <xx hours/minutes> per,NFR,strong,1.0,1,0.8948247,NFR,HIGH_CONFIDENCE,NFR,performance,0.5825079,roberta-base,0,CLEAR,0.99042517,0.99042517,0.009574816,roberta-base,HIGH_CONFIDENCE,CLEAR,content_page,content_page,0.994198203086853,high_confidence_visual_prediction,0.0026086373,0.9941982,2.2793138e-07,2.6638781e-07,0.0031926234,0.7431,moderate_visual_structure,4,0.737,11,True,False,False,True,False,True,False,True,False,False,False,False,0.009574816,0.99042517,False,False,False,False,False,False,True,False,True,False,True,False,0.7431,0.994198203086853,96.89,HIGH_QUALITY,2,1,MEDIUM_QUALITY,0.9281954,0.030837959,0.9281954,0.040966664,roberta-base,100.0,100.0,65.0,95.27,99.33,87.97,100.0,60.15,90.45,EXCELLENT,['nfr_missing_numeric_target'],"['Add a measurable numeric target such as response time, availability percentage, throughput, capacity, or error rate.']",1,non_functional_requirements,unplanned downtime for the system must not exceed <xx hours/minutes> per,,,,,,,,,,False,ACCEPTABLE,7
0000 cctns,15,content_page,non_functional_requirements,10,The number of incidents of unplanned downtime for the System must not exceed,NFR,strong,1.0,1,0.56749374,NFR,LOW_CONFIDENCE_REVIEW,UNCERTAIN,availability,0.37437025,roberta-base,0,CLEAR,0.98913246,0.98913246,0.010867556,roberta-base,HIGH_CONFIDENCE,CLEAR,content_page,content_page,0.994198203086853,high_confidence_visual_prediction,0.0026086373,0.9941982,2.2793138e-07,2.6638781e-07,0.0031926234,0.7431,moderate_visual_structure,4,0.737,13,True,False,False,True,False,True,False,True,True,True,False,False,0.010867556,0.98913246,True,False,False,False,False,False,True,False,True,False,True,False,0.7431,0.994198203086853,63.87,MEDIUM_QUALITY,1,1,MEDIUM_QUALITY,0.9266265,0.02705971,0.9266265,0.04631383,roberta-base,100.0,100.0,65.0,23.54,99.24,87.97,100.0,60.44,80.41,GOOD,"['fr_nfr_classification_uncertain', 'low_fr_nfr_confidence', 'low_nfr_subtype_confidence', 'nfr_missing_numeric_target']","['Add a measurable numeric target such as response time, availability percentage, throughput, capacity, or error rate.', 'Review whether this requirement is functional or non-functional.', 'Review the NFR subtype because the subtype classifier is uncertain.']",4,non_functional_requirements,the number of incidents of unplanned downtime for the system must not exceed,,,,,,,,,,False,ACCEPTABLE,7
0000 cctns,15,content_page,non_functional_requirements,13,"In the event of any software or hardware failure, it must be possible to restore the",NFR,strong,1.0,1,0.82230467,NFR,HIGH_CONFIDENCE,NFR,availability,0.355896,roberta-base,0,CLEAR,0.9816667,0.9816667,0.018333301,roberta-base,HIGH_CONFIDENCE,CLEAR,content_page,content_page,0.994198203086853,high_confidence_visual_prediction,0.0026086373,0.9941982,2.2793138e-07,2.6638781e-07,0.0031926234,0.7431,moderate_visual_structure,4,0.737,16,True,False,False,False,False,False,False,True,False,False,False,False,0.018333301,0.9816667,True,False,False,False,False,False,True,False,True,False,True,False,0.7431,0.994198203086853,68.78,MEDIUM_QUALITY,1,2,HIGH_QUALITY,0.8481207,0.009638792,0.14224057,0.8481207,roberta-base,100.0,90.0,40.0,80.0,98.72,87.97,88.0,85.11,83.03,GOOD,"['low_nfr_subtype_confidence', 'missing_actor_or_system_context', 'nfr_missing_numeric_target', 'nfr_missing_threshold']","['Add a measurable numeric target such as response time, availability percentage, throughput, capacity, or error rate.', 'Add a threshold expression such as within, at least, at most, maximum, or minimum.', 'Specify the responsible actor or system component.', 'Review the NFR subtype because the subtype classifier is uncertain.']",4,non_functional_requirements,"in the event of any software or hardware failure, it must be possible to restore the",,,,,,,,,,False,ACCEPTABLE,7
0000 cctns,15,content_page,non_functional_requirements,17,The System must provide adequate response times for commonly performed,NFR,strong,1.0,1,0.91976243,NFR,HIGH_CONFIDENCE,NFR,performance,0.64508015,roberta-base,0,CLEAR,0.9091308,0.9091308,0.09086917,roberta-base,HIGH_CONFIDENCE,CLEAR,content_page,content_page,0.994198203086853,high_confidence_visual_prediction,0.0026086373,0.9941982,2.2793138e-07,2.6638781e-07,0.0031926234,0.7431,moderate_visual_structure,4,0.737,10,True,False,False,False,True,True,False,True,False,False,False,False,0.09086917,0.9091308,False,False,False,False,False,False,True,False,True,False,True,False,0.7431,0.994198203086853,69.91,MEDIUM_QUALITY,1,1,MEDIUM_QUALITY,0.86254126,0.12787004,0.86254126,0.0095886225,roberta-base,75.0,80.0,40.0,96.39,93.64,87.97,100.0,55.81,77.89,GOOD,"['nfr_missing_numeric_target', 'nfr_missing_threshold', 'vague_language']","['Replace vague terms with precise measurable wording.', 'Add a measurable numeric target such as response time, availability percentage, throughput, capacity, or error rate.', 'Add a threshold expression such as within, at least, at most, maximum, or minimum.']",3,non_functional_requirements,the system must provide adequate response times for commonly performed,,,,,,,,,,False,ACCEPTABLE,7
0000 cctns,15,content_page,non_functional_requirements,20,The System must be able to perform a simple search within 5-8 seconds and a,NFR,strong,1.0,1,0.9048726,NFR,HIGH_CONFIDENCE,NFR,performance,0.7552527,roberta-base,0,CLEAR,0.9904801,0.9904801,0.00951985,roberta-base,HIGH_CONFIDENCE,CLEAR,content_page,content_page,0.994198203086853,high_confidence_visual_prediction,0.0026086373,0.9941982,2.2793138e-07,2.6638781e-07,0.0031926234,0.7431,moderate_visual_structure,4,0.737,15,True,False,True,True,True,True,False,True,False,False,False,False,0.00951985,0.9904801,False,False,False,False,False,False,True,False,True,False,True,False,0.7431,0.994198203086853,84.89,HIGH_QUALITY,2,2,HIGH_QUALITY,0.9856178,0.002253348,0.012128787,0.9856178,roberta-base,75.0,80.0,100.0,95.72,99.33,87.97,100.0,89.49,89.88,EXCELLENT,['vague_language'],['Replace vague terms with precise measurable wording.'],1,non_functional_requirements,the system must be able to perform a simple search within 5-8 seconds and a,,,,,,,,,,False,ACCEPTABLE,7
0000 cctns,15,content_page,non_functional_requirements,26,The System must be able to retrieve and display within 5-8 seconds the case which,NFR,strong,1.0,1,0.540677,NFR,LOW_CONFIDENCE_REVIEW,UNCERTAIN,performance,0.82784337,roberta-base,0,CLEAR,0.9911869,0.9911869,0.008813108,roberta-base,HIGH_CONFIDENCE,CLEAR,content_page,content_page,0.994198203086853,high_confidence_visual_prediction,0.0026086373,0.9941982,2.2793138e-07,2.6638781e-07,0.0031926234,0.7431,moderate_visual_structure,4,0.737,15,True,False,True,True,False,True,False,True,True,True,False,False,0.008813108,0.9911869,False,False,False,False,False,False,True,False,True,False,True,False,0.7431,0.994198203086853,71.89,MEDIUM_QUALITY,1,1,MEDIUM_QUALITY,0.7773378,0.03363548,0.7773378,0.18902677,roberta-base,100.0,100.0,100.0,34.33,99.38,87.97,100.0,64.49,87.74,EXCELLENT,"['fr_nfr_classification_uncertain', 'low_fr_nfr_confidence']",['Review whether this requirement is functional or non-functional.'],2,non_functional_requirements,the system must be able to retrieve and display within 5-8 seconds the case which,,,,,,,,,,False,ACCEPTABLE,7
0000 cctns,15,content_page,non_functional_requirements,32,The System must be able to retrieve and display within 20 seconds the case which,NFR,strong,1.0,0,0.58570623,FR,LOW_CONFIDENCE_REVIEW,UNCERTAIN,not_applicable,0.0,roberta-base,0,CLEAR,0.9914169,0.9914169,0.008583144,roberta-base,HIGH_CONFIDENCE,CLEAR,content_page,content_page,0.994198203086853,high_confidence_visual_prediction,0.0026086373,0.9941982,2.2793138e-07,2.6638781e-07,0.0031926234,0.7431,moderate_visual_structure,4,0.737,15,True,False,True,True,False,True,True,False,True,True,False,False,0.008583144,0.9914169,False,False,False,False,False,False,True,False,True,False,True,False,0.7431,0.994198203086853,71.9,MEDIUM_QUALITY,1,1,MEDIUM_QUALITY,0.75760317,0.0316758,0.75760317,0.2107211,roberta-base,100.0,100.0,100.0,36.36,99.4,87.97,100.0,65.21,88.06,EXCELLENT,"['fr_nfr_classification_uncertain', 'low_fr_nfr_confidence']",['Review whether this requirement is functional or non-functional.'],2,non_functional_requirements,the system must be able to retrieve and display within 20 seconds the case which,,,,,,,,,,False,ACCEPTABLE,7
0000 cctns,15,content_page,non_functional_requirements,38,The System be scaleable and must not have any features which would preclude use,NFR,strong,1.0,1,0.9287552,NFR,HIGH_CONFIDENCE,NFR,scalability,0.20358698,roberta-base,0,CLEAR,0.9756857,0.9756857,0.024314327,roberta-base,HIGH_CONFIDENCE,CLEAR,content_page,content_page,0.994198203086853,high_confidence_visual_prediction,0.0026086373,0.9941982,2.2793138e-07,2.6638781e-07,0.0031926234,0.7431,moderate_visual_structure,4,0.737,14,True,False,False,False,False,True,False,True,False,False,False,False,0.024314327,0.9756857,True,False,False,False,False,False,True,False,True,False,True,False,0.7431,0.994198203086853,74.71,MEDIUM_QUALITY,1,1,MEDIUM_QUALITY,0.9074726,0.07856358,0.9074726,0.013963798,roberta-base,100.0,100.0,40.0,84.79,98.3,87.97,100.0,57.67,84.71,GOOD,"['low_nfr_subtype_confidence', 'nfr_missing_numeric_target', 'nfr_missing_threshold']","['Add a measurable numeric target such as response time, availability percentage, throughput, capacity, or error rate.', 'Add a threshold expression such as within, at least, at most, maximum, or minimum.', 'Review the NFR subtype because the subtype classifier is uncertain.']",3,non_functional_requirements,the system be scaleable and must not have any features which would preclude use,,,,,,,,,,False,ACCEPTABLE,7
0000 cctns,17,content_page,non_functional_requirements,5,The systems should be designed with the following broad guidelines:,NFR,medium,0.9,0,0.58140755,FR,LOW_CONFIDENCE_REVIEW,UNCERTAIN,not_applicable,0.0,roberta-base,1,AMBIGUOUS,0.95761263,0.042387392,0.95761263,roberta-base,HIGH_CONFIDENCE,AMBIGUOUS,content_page,content_page,0.4973621070384979,low_confidence_visual_prediction,0.3312901,0.4973621,0.00019098283,0.00088001194,0.17027688,0.7431,moderate_visual_structure,4,0.737,10,False,True,False,False,False,False,True,False,True,True,True,False,0.95761263,0.95761263,False,False,False,False,True,False,False,False,True,False,True,False,0.7431,0.4973621070384979,18.51,LOW_QUALITY,0,0,LOW_QUALITY,0.9634611,0.9634611,0.03463289,0.0019059626,roberta-base,65.0,60.0,100.0,36.16,12.97,53.07,88.0,26.34,56.96,REVIEW_NEEDED,"['ambiguous_requirement', 'deep_model_low_quality_risk', 'fr_nfr_classification_uncertain', 'low_fr_nfr_confidence', 'low_visual_confidence', 'missing_actor_or_system_context']","['Rewrite the requirement to remove ambiguity and make the expected behavior explicit.', 'Specify the responsible actor or system component.', 'Review whether this requirement is functional or non-functional.', 'Inspect the source page image because the vision model has low confidence.']",6,non_functional_requirements,the systems should be designed with the following broad guidelines:,The systems should be designed with the following broad guidelines:,The systems shall be designed according to the following specific guidelines:,Preserved the original meaning while removing ambiguity and making the expected behavior explicit.,"['UNCERTAIN', 'AMBIGUOUS', 'REVIEW_NEEDED', 'LOW_CONFIDENCE']",[],100.0,STRONG_REWRITE,MAJOR_IMPROVEMENT,43.04,True,MANUAL_REVIEW,3
0000 cctns,17,content_page,non_functional_requirements,8,The system should support multilingual interface,NFR,medium,0.9,0,0.7448867,FR,LOW_CONFIDENCE_REVIEW,UNCERTAIN,not_applicable,0.0,roberta-base,1,AMBIGUOUS,0.97345054,0.026549425,0.97345054,roberta-base,HIGH_CONFIDENCE,AMBIGUOUS,content_page,content_page,0.4973621070384979,low_confidence_visual_prediction,0.3312901,0.4973621,0.00019098283,0.00088001194,0.17027688,0.7431,moderate_visual_structure,4,0.737,6,False,True,False,False,False,True,True,False,True,True,True,False,0.97345054,0.97345054,False,False,False,False,True,False,False,False,True,False,True,False,0.7431,0.4973621070384979,24.32,LOW_QUALITY,0,0,LOW_QUALITY,0.9505593,0.9505593,0.04706205,0.0023786598,roberta-base,65.0,70.0,100.0,43.52,11.86,53.07,100.0,26.8,60.3,REVIEW_NEEDED,"['ambiguous_requirement', 'deep_model_low_quality_risk', 'fr_nfr_classification_uncertain', 'low_fr_nfr_confidence', 'low_visual_confidence']","['Rewrite the requirement to remove ambiguity and make the expected behavior explicit.', 'Review whether this requirement is functional or non-functional.', 'Inspect the source page image because the vision model has low confidence.']",5,non_functional_requirements,the system should support multilingual interface,,,,,,,,,,False,MANUAL_REVIEW,3
